id_user,word1,word2,totals
be_a_seller,works,in,3
be_a_seller,the,end,6
be_a_seller,end,realtruth,1
be_a_seller,realtruth,entrepreneurlife,1
be_a_seller,entrepreneurlife,garyvee,1
be_a_seller,garyvee,lifelessons,1
be_a_seller,lifelessons,lifelessonslearned,1
be_a_seller,lifelessonslearned,friendshipquotes,1
be_a_seller,friendshipquotes,repost,1
be_a_seller,garyvee,onlinebusiness,17
be_a_seller,motivationmondays,hustle,20
be_a_seller,onlinesuccess,onlinebiz,25
be_a_seller,instanote,motivation,2
be_a_seller,motivation,life,39
be_a_seller,writing,motivationalquotes,2
be_a_seller,motivationalquotes,quotesdaily,2
be_a_seller,mindset,successquotes,2
be_a_seller,successquotes,repost,2
be_a_seller,dont,just,4
be_a_seller,just,sit,1
be_a_seller,sit,there,1
be_a_seller,there,do,1
be_a_seller,do,something,3
be_a_seller,something,tag,1
be_a_seller,to,see,37
be_a_seller,see,this,34
be_a_seller,this,repost,15
be_a_seller,download,christmas,1
be_a_seller,christmas,gift,1
be_a_seller,gift,suggestions,1
be_a_seller,suggestions,to,1
be_a_seller,to,your,5
be_a_seller,your,enemy,2
be_a_seller,enemy,forgiveness,1
be_a_seller,forgiveness,to,1
be_a_seller,to,an,2
be_a_seller,an,opponent,1
be_a_seller,opponent,tolerance,1
be_a_seller,tolerance,to,1
be_a_seller,to,a,8
be_a_seller,a,friend,12
be_a_seller,friend,your,1
be_a_seller,your,heart,3
be_a_seller,heart,to,1
be_a_seller,a,customer,1
be_a_seller,customer,service,1
be_a_seller,service,to,2
be_a_seller,to,all,10
be_a_seller,all,charity,1
be_a_seller,charity,to,1
be_a_seller,to,every,2
be_a_seller,every,child,1
be_a_seller,child,a,1
be_a_seller,good,example,1
be_a_seller,example,to,1
be_a_seller,to,yourself,3
be_a_seller,yourself,respect,1
be_a_seller,respect,wishing,1
be_a_seller,wishing,you,1
be_a_seller,you,a,5
be_a_seller,a,merry,1
be_a_seller,merry,christmas,1
be_a_seller,christmas,filled,1
be_a_seller,filled,with,1
be_a_seller,with,whole,1
be_a_seller,whole,lot,1
be_a_seller,of,fun,1
be_a_seller,fun,and,1
be_a_seller,and,cheer,1
be_a_seller,cheer,follow,1
be_a_seller,follow,us,1
be_a_seller,us,crististone,1
be_a_seller,crististone,jasonstone,1
be_a_seller,jasonstone,briellestone,1
be_a_seller,briellestone,jadenstone,1
be_a_seller,jadenstone,repost,1
be_a_seller,millionairementor,motivations,20
be_a_seller,never,give,4
be_a_seller,give,up,8
be_a_seller,up,repost,1
be_a_seller,download,facts,1
be_a_seller,download,we,2
be_a_seller,we,are,9
be_a_seller,are,agents,1
be_a_seller,agents,of,1
be_a_seller,of,change,1
be_a_seller,change,tagcommentsave,1
be_a_seller,motivations,onlinework,22
be_a_seller,the,perfect,1
be_a_seller,perfect,combo,1
be_a_seller,combo,dream,1
be_a_seller,dream,big,1
be_a_seller,big,set,1
be_a_seller,set,goals,2
be_a_seller,goals,take,1
be_a_seller,take,action,4
be_a_seller,action,goals,1
be_a_seller,goals,dreams,1
be_a_seller,dreams,action,1
be_a_seller,action,millionairementor,3
be_a_seller,download,warren,1
be_a_seller,warren,buffet,1
be_a_seller,buffet,always,1
be_a_seller,always,says,1
be_a_seller,says,good,1
be_a_seller,good,things,1
be_a_seller,things,scottlewisjr,1
be_a_seller,download,trust,2
be_a_seller,trust,me,1
be_a_seller,me,tagcommentsave,1
be_a_seller,tagcommentsave,respective,1
be_a_seller,owner,join,1
be_a_seller,wedoquotes,hustle,20
be_a_seller,download,be,6
be_a_seller,be,your,3
be_a_seller,your,biggest,2
be_a_seller,biggest,fan,1
be_a_seller,fan,why,1
be_a_seller,why,shit,1
be_a_seller,shit,on,2
be_a_seller,on,yourself,3
be_a_seller,yourself,when,1
be_a_seller,when,so,1
be_a_seller,many,unfortunately,1
be_a_seller,unfortunately,want,1
be_a_seller,want,to,36
be_a_seller,do,that,3
be_a_seller,that,tag,1
be_a_seller,someone,you,3
be_a_seller,you,admire,3
be_a_seller,admire,selflove,1
be_a_seller,selflove,selfesteem,2
be_a_seller,selfesteem,garyvee,1
be_a_seller,garyvee,kindness,1
be_a_seller,kindness,happiness,1
be_a_seller,happiness,repost,3
be_a_seller,download,listen,1
be_a_seller,listen,up,1
be_a_seller,up,one,1
be_a_seller,one,moment,1
be_a_seller,moment,can,2
be_a_seller,can,change,4
be_a_seller,life,forever,1
be_a_seller,forever,tag,1
be_a_seller,someone,credits,1
be_a_seller,credits,patrickbetdavid,1
be_a_seller,patrickbetdavid,millionairementor,1
be_a_seller,hustle,ecommercebusiness,31
be_a_seller,download,fix,1
be_a_seller,fix,your,1
be_a_seller,your,ego,1
be_a_seller,ego,problem,1
be_a_seller,problem,ego,1
be_a_seller,ego,is,2
be_a_seller,is,the,28
be_a_seller,the,number,1
be_a_seller,number,one,1
be_a_seller,thing,destroyer,1
be_a_seller,destroyer,to,1
be_a_seller,to,success,6
be_a_seller,success,scottlewisjr,1
be_a_seller,millionairemotivator,motivations,15
be_a_seller,be,in,5
be_a_seller,in,love,3
be_a_seller,love,with,3
be_a_seller,with,your,7
be_a_seller,life,every,1
be_a_seller,every,minute,1
be_a_seller,minute,of,1
be_a_seller,of,it,6
be_a_seller,it,jack,1
be_a_seller,jack,kerouac,1
be_a_seller,kerouac,tagcommentsave,1
be_a_seller,motivationmondays,onlinesuccess,12
be_a_seller,download,one,2
be_a_seller,one,more,1
be_a_seller,more,time,1
be_a_seller,for,the,16
be_a_seller,the,parents,2
be_a_seller,parents,in,1
be_a_seller,the,back,1
be_a_seller,back,to,3
be_a_seller,all,the,11
be_a_seller,the,kids,2
be_a_seller,kids,and,2
be_a_seller,and,parents,1
be_a_seller,parents,struggling,1
be_a_seller,struggling,with,1
be_a_seller,with,grades,1
be_a_seller,grades,in,1
be_a_seller,in,school,1
be_a_seller,school,let,1
be_a_seller,me,make,1
be_a_seller,you,one,1
be_a_seller,one,promise,1
be_a_seller,promise,the,1
be_a_seller,the,world,10
be_a_seller,world,is,1
be_a_seller,is,changing,1
be_a_seller,changing,at,1
be_a_seller,at,a,3
be_a_seller,a,speed,1
be_a_seller,speed,that,1
be_a_seller,that,our,1
be_a_seller,our,current,1
be_a_seller,current,school,1
be_a_seller,school,systems,1
be_a_seller,systems,arent,1
be_a_seller,arent,able,1
be_a_seller,to,keep,4
be_a_seller,keep,up,2
be_a_seller,up,with,3
be_a_seller,with,instead,1
be_a_seller,instead,of,3
be_a_seller,of,worrying,1
be_a_seller,worrying,if,2
be_a_seller,you,kids,1
be_a_seller,kids,get,1
be_a_seller,get,as,1
be_a_seller,as,start,1
be_a_seller,start,worrying,1
be_a_seller,they,are,14
be_a_seller,are,kind,1
be_a_seller,kind,and,1
be_a_seller,and,generous,1
be_a_seller,generous,and,1
be_a_seller,and,warm,2
be_a_seller,warm,and,1
be_a_seller,and,hard,1
be_a_seller,hard,working,1
be_a_seller,working,and,1
be_a_seller,and,most,6
be_a_seller,of,all,7
be_a_seller,all,lack,1
be_a_seller,lack,entitlement,1
be_a_seller,entitlement,that,1
be_a_seller,that,shit,3
be_a_seller,shit,will,1
be_a_seller,will,matter,1
be_a_seller,matter,much,1
be_a_seller,much,more,4
be_a_seller,more,to,3
be_a_seller,to,their,1
be_a_seller,their,happiness,1
be_a_seller,happiness,than,1
be_a_seller,than,a,3
be_a_seller,a,b,1
be_a_seller,b,in,1
be_a_seller,in,science,1
be_a_seller,science,lets,1
be_a_seller,lets,start,1
be_a_seller,start,mapping,1
be_a_seller,mapping,for,1
be_a_seller,for,life,3
be_a_seller,life,not,1
be_a_seller,not,systems,1
be_a_seller,systems,that,1
be_a_seller,that,dont,2
be_a_seller,dont,mean,1
be_a_seller,mean,shit,1
be_a_seller,shit,parenting,1
be_a_seller,parenting,parentingadvice,1
be_a_seller,parentingadvice,parentingmemes,1
be_a_seller,parentingmemes,parentingtips,1
be_a_seller,parentingtips,garyvee,1
be_a_seller,garyvee,tag,5
be_a_seller,tag,a,21
be_a_seller,a,person,2
be_a_seller,person,who,1
be_a_seller,this,wake,2
be_a_seller,wake,up,5
be_a_seller,up,call,2
be_a_seller,call,for,1
be_a_seller,for,all,3
be_a_seller,all,you,2
be_a_seller,you,out,2
be_a_seller,out,there,9
be_a_seller,there,playing,1
be_a_seller,playing,outside,1
be_a_seller,outside,the,1
be_a_seller,the,system,4
be_a_seller,system,breaking,1
be_a_seller,breaking,the,1
be_a_seller,system,i,2
be_a_seller,i,fuck,2
be_a_seller,fuck,with,2
be_a_seller,you,for,4
be_a_seller,for,real,2
be_a_seller,real,repost,1
be_a_seller,garyvee,hustle,13
be_a_seller,download,keep,4
be_a_seller,keep,going,5
be_a_seller,going,platonyurich,1
be_a_seller,platonyurich,tagcommentsave,1
be_a_seller,wedoquotes,onlinebusiness,13
be_a_seller,someone,iamgalla,1
be_a_seller,iamgalla,repost,1
be_a_seller,download,before,1
be_a_seller,before,you,2
be_a_seller,can,become,1
be_a_seller,become,the,1
be_a_seller,the,best,13
be_a_seller,best,that,1
be_a_seller,be,you,3
be_a_seller,you,have,15
be_a_seller,go,beast,1
be_a_seller,beast,mode,1
be_a_seller,mode,over,1
be_a_seller,over,again,1
be_a_seller,again,beastmode,1
be_a_seller,beastmode,grind,1
be_a_seller,download,scottlewisjr,2
be_a_seller,download,i,4
be_a_seller,i,leave,1
be_a_seller,leave,you,2
be_a_seller,you,with,2
be_a_seller,with,my,1
be_a_seller,my,all,1
be_a_seller,all,time,1
be_a_seller,time,favorite,1
be_a_seller,favorite,cowards,1
be_a_seller,cowards,never,1
be_a_seller,never,start,1
be_a_seller,start,the,1
be_a_seller,the,weak,1
be_a_seller,weak,never,1
be_a_seller,never,finish,1
be_a_seller,finish,winners,1
be_a_seller,winners,never,1
be_a_seller,never,quit,3
be_a_seller,quit,which,1
be_a_seller,which,one,3
be_a_seller,the,3,1
be_a_seller,3,are,1
be_a_seller,you,comment,2
be_a_seller,comment,winner,1
be_a_seller,winner,if,1
be_a_seller,are,a,5
be_a_seller,a,winner,5
be_a_seller,winner,and,1
be_a_seller,and,never,3
be_a_seller,quit,winner,1
be_a_seller,winner,dontquit,1
be_a_seller,dontquit,push,1
be_a_seller,push,hustlegrind,1
be_a_seller,hustlegrind,millionairementor,1
be_a_seller,download,perspective,1
be_a_seller,perspective,look,1
be_a_seller,look,at,5
be_a_seller,your,situation,1
be_a_seller,situation,differently,1
be_a_seller,differently,scottlewisjr,1
be_a_seller,download,patience,1
be_a_seller,a,significant,2
be_a_seller,significant,element,2
be_a_seller,element,of,2
be_a_seller,of,success,4
be_a_seller,success,and,2
be_a_seller,and,procrastination,1
be_a_seller,procrastination,is,1
be_a_seller,of,failure,2
be_a_seller,failure,tagcommentsave,1
be_a_seller,download,people,3
be_a_seller,people,always,1
be_a_seller,always,ask,2
be_a_seller,ask,me,2
be_a_seller,me,why,3
be_a_seller,why,they,3
be_a_seller,they,can,1
be_a_seller,can,do,7
be_a_seller,do,for,1
be_a_seller,me,one,1
be_a_seller,one,answer,1
be_a_seller,answer,execute,1
be_a_seller,execute,and,1
be_a_seller,and,let,4
be_a_seller,me,know,4
be_a_seller,your,happiness,3
be_a_seller,happiness,and,3
be_a_seller,and,results,1
be_a_seller,results,by,1
be_a_seller,by,executing,1
be_a_seller,executing,tell,1
be_a_seller,tell,me,3
be_a_seller,me,a,2
be_a_seller,a,story,1
be_a_seller,story,about,1
be_a_seller,your,results,2
be_a_seller,results,in,1
be_a_seller,the,comments,11
be_a_seller,comments,section,6
be_a_seller,section,what,1
be_a_seller,what,are,3
be_a_seller,you,waiting,1
be_a_seller,waiting,for,2
be_a_seller,for,go,1
be_a_seller,go,do,1
be_a_seller,do,garyvee,2
be_a_seller,garyvee,repost,16
be_a_seller,download,via,1
be_a_seller,via,boroughkings,1
be_a_seller,boroughkings,i,1
be_a_seller,i,dont,3
be_a_seller,dont,like,1
be_a_seller,like,talking,1
be_a_seller,talking,to,2
be_a_seller,to,much,1
be_a_seller,much,unless,1
be_a_seller,unless,its,1
be_a_seller,its,a,5
be_a_seller,a,deep,1
be_a_seller,deep,conversation,1
be_a_seller,conversation,tagcommentsave,1
be_a_seller,tagcommentsave,follow,4
be_a_seller,follow,boroughkings,3
be_a_seller,boroughkings,for,3
be_a_seller,more,repost,9
be_a_seller,download,live,2
be_a_seller,live,in,3
be_a_seller,the,present,1
be_a_seller,present,repost,1
be_a_seller,businessmindset101,onlinebusiness,17
be_a_seller,the,price,1
be_a_seller,price,of,1
be_a_seller,success,besides,1
be_a_seller,besides,the,1
be_a_seller,the,late,1
be_a_seller,late,grind,1
be_a_seller,grind,and,1
be_a_seller,and,early,2
be_a_seller,early,morning,1
be_a_seller,morning,success,1
be_a_seller,success,requires,1
be_a_seller,requires,a,1
be_a_seller,few,more,1
be_a_seller,more,things,1
be_a_seller,things,to,4
be_a_seller,be,achieved,1
be_a_seller,achieved,show,1
be_a_seller,show,no,1
be_a_seller,no,fear,1
be_a_seller,fear,fear,1
be_a_seller,fear,is,2
be_a_seller,something,that,3
be_a_seller,that,is,4
be_a_seller,is,likely,1
be_a_seller,likely,to,2
be_a_seller,to,consistently,1
be_a_seller,consistently,hold,1
be_a_seller,hold,you,1
be_a_seller,you,back,1
be_a_seller,back,from,1
be_a_seller,from,your,6
be_a_seller,your,desired,1
be_a_seller,desired,objectives,1
be_a_seller,objectives,get,1
be_a_seller,get,rid,1
be_a_seller,rid,of,1
be_a_seller,it,success,1
be_a_seller,success,demands,1
be_a_seller,demands,unwavering,1
be_a_seller,unwavering,commitment,1
be_a_seller,commitment,when,1
be_a_seller,when,you,14
be_a_seller,are,fully,1
be_a_seller,fully,committed,1
be_a_seller,committed,to,1
be_a_seller,to,something,1
be_a_seller,something,nothing,1
be_a_seller,nothing,will,1
be_a_seller,will,sidetrack,1
be_a_seller,sidetrack,you,1
be_a_seller,it,doesnt,2
be_a_seller,doesnt,matter,2
be_a_seller,matter,whether,1
be_a_seller,whether,or,2
be_a_seller,or,not,3
be_a_seller,not,the,3
be_a_seller,the,sun,1
be_a_seller,sun,comes,1
be_a_seller,comes,up,1
be_a_seller,up,tomorrow,1
be_a_seller,tomorrow,or,1
be_a_seller,or,whether,1
be_a_seller,the,earth,1
be_a_seller,earth,stops,1
be_a_seller,stops,spinning,1
be_a_seller,spinning,on,1
be_a_seller,on,its,1
be_a_seller,its,axis,1
be_a_seller,axis,make,1
be_a_seller,make,no,1
be_a_seller,no,excuses,2
be_a_seller,excuses,give,1
be_a_seller,up,something,1
be_a_seller,something,good,1
be_a_seller,good,for,1
be_a_seller,for,something,3
be_a_seller,something,better,1
be_a_seller,better,never,1
be_a_seller,never,take,1
be_a_seller,take,shortcuts,1
be_a_seller,shortcuts,grind,1
be_a_seller,grind,success,2
be_a_seller,millionairementor,huslte,1
be_a_seller,huslte,repost,1
be_a_seller,everyone,gets,1
be_a_seller,gets,to,1
be_a_seller,to,define,1
be_a_seller,define,fun,1
be_a_seller,fun,my,1
be_a_seller,my,main,1
be_a_seller,main,escapism,1
be_a_seller,escapism,aka,1
be_a_seller,aka,fun,1
be_a_seller,fun,is,1
be_a_seller,the,nyjets,1
be_a_seller,nyjets,outside,1
be_a_seller,outside,of,1
be_a_seller,of,that,2
be_a_seller,that,i,9
be_a_seller,i,am,14
be_a_seller,am,very,2
be_a_seller,very,blessed,1
be_a_seller,blessed,because,1
be_a_seller,because,being,1
be_a_seller,being,an,3
be_a_seller,an,entrepreneur,7
be_a_seller,entrepreneur,is,1
be_a_seller,is,my,4
be_a_seller,my,fun,1
be_a_seller,fun,please,1
be_a_seller,please,define,1
be_a_seller,define,your,1
be_a_seller,your,fun,3
be_a_seller,fun,but,1
be_a_seller,but,at,1
be_a_seller,at,all,4
be_a_seller,all,costs,1
be_a_seller,costs,try,1
be_a_seller,to,create,8
be_a_seller,create,a,1
be_a_seller,a,world,2
be_a_seller,world,where,1
be_a_seller,where,your,1
be_a_seller,your,job,2
be_a_seller,job,is,1
be_a_seller,fun,some,1
be_a_seller,some,jobs,1
be_a_seller,jobs,dont,1
be_a_seller,dont,pay,1
be_a_seller,pay,as,1
be_a_seller,as,much,2
be_a_seller,much,so,1
be_a_seller,so,dont,2
be_a_seller,dont,spend,1
be_a_seller,spend,as,1
be_a_seller,much,most,1
be_a_seller,most,people,2
be_a_seller,people,dont,3
be_a_seller,dont,need,1
be_a_seller,need,90,1
be_a_seller,90,of,1
be_a_seller,the,things,5
be_a_seller,they,buy,1
be_a_seller,buy,anyway,1
be_a_seller,anyway,listen,1
be_a_seller,listen,to,9
be_a_seller,to,this,7
be_a_seller,this,very,1
be_a_seller,very,carefully,2
be_a_seller,carefully,and,4
be_a_seller,all,establish,1
be_a_seller,establish,your,1
be_a_seller,fun,for,1
be_a_seller,you,not,1
be_a_seller,not,anyone,1
be_a_seller,anyone,else,3
be_a_seller,else,ps,1
be_a_seller,ps,work,1
be_a_seller,work,ethic,1
be_a_seller,ethic,is,1
be_a_seller,more,controllable,1
be_a_seller,controllable,than,1
be_a_seller,than,talent,1
be_a_seller,talent,and,2
be_a_seller,and,thats,4
be_a_seller,thats,why,2
be_a_seller,why,i,2
be_a_seller,i,harp,1
be_a_seller,harp,on,1
be_a_seller,on,that,1
be_a_seller,that,said,2
be_a_seller,said,please,1
be_a_seller,please,know,3
be_a_seller,your,balances,1
be_a_seller,balances,and,1
be_a_seller,what,makes,5
be_a_seller,you,happy,6
be_a_seller,happy,and,2
be_a_seller,and,healthy,1
be_a_seller,healthy,short,1
be_a_seller,short,and,2
be_a_seller,and,long,1
be_a_seller,long,term,2
be_a_seller,term,wishing,1
be_a_seller,wishing,everyone,1
be_a_seller,everyone,genuine,1
be_a_seller,genuine,happiness,2
be_a_seller,quotes,photo,5
be_a_seller,photo,wonguy974,1
be_a_seller,wonguy974,repost,1
be_a_seller,download,cant,1
be_a_seller,cant,become,1
be_a_seller,become,a,7
be_a_seller,a,champion,1
be_a_seller,champion,without,1
be_a_seller,without,falls,1
be_a_seller,falls,and,1
be_a_seller,and,getting,4
be_a_seller,getting,beat,1
be_a_seller,beat,down,1
be_a_seller,down,because,1
be_a_seller,because,it,3
be_a_seller,it,hurts,1
be_a_seller,hurts,scottlewisjr,1
be_a_seller,never,apologize,1
be_a_seller,apologize,for,1
be_a_seller,for,it,5
be_a_seller,it,comment,1
be_a_seller,comment,if,1
be_a_seller,you,agree,16
be_a_seller,agree,great,1
be_a_seller,great,post,7
be_a_seller,post,from,7
be_a_seller,from,influencragency,2
be_a_seller,influencragency,turn,1
be_a_seller,on,post,1
be_a_seller,notification,zayyerrn,1
be_a_seller,zayyerrn,follow,1
be_a_seller,follow,influencragency,2
be_a_seller,influencragency,for,2
be_a_seller,download,bye,1
be_a_seller,bye,felicia,1
be_a_seller,felicia,tag,1
be_a_seller,do,same,1
be_a_seller,same,repost,1
be_a_seller,this,has,2
be_a_seller,has,been,5
be_a_seller,been,on,3
be_a_seller,on,my,2
be_a_seller,mind,a,2
be_a_seller,lot,lately,1
be_a_seller,lately,i,1
be_a_seller,am,trying,1
be_a_seller,to,think,4
be_a_seller,think,about,7
be_a_seller,about,how,2
be_a_seller,how,to,25
be_a_seller,to,communicate,1
be_a_seller,communicate,to,1
be_a_seller,the,youth,1
be_a_seller,youth,that,1
be_a_seller,that,going,1
be_a_seller,going,conservative,1
be_a_seller,conservative,in,1
be_a_seller,your,early,1
be_a_seller,early,20s,1
be_a_seller,20s,is,1
be_a_seller,is,really,3
be_a_seller,really,something,1
be_a_seller,something,you,4
be_a_seller,you,should,7
be_a_seller,should,debate,1
be_a_seller,debate,especially,1
be_a_seller,especially,if,1
be_a_seller,you,arent,5
be_a_seller,arent,in,2
be_a_seller,in,debt,2
be_a_seller,debt,if,1
be_a_seller,debt,man,1
be_a_seller,man,should,1
be_a_seller,should,you,1
be_a_seller,you,go,5
be_a_seller,go,for,1
be_a_seller,it,mindset,2
be_a_seller,mindset,livelife,1
be_a_seller,livelife,garyvee,1
be_a_seller,garyvee,practical,1
be_a_seller,practical,optimistic,1
be_a_seller,optimistic,tag,1
be_a_seller,someone,under,1
be_a_seller,under,27,1
be_a_seller,27,years,1
be_a_seller,years,old,3
be_a_seller,old,garyvee,1
be_a_seller,download,pain,1
be_a_seller,pain,of,2
be_a_seller,of,growth,1
be_a_seller,growth,is,1
be_a_seller,is,much,1
be_a_seller,much,better,1
be_a_seller,better,scottlewisjr,1
be_a_seller,im,dying,1
be_a_seller,dying,to,1
be_a_seller,to,get,13
be_a_seller,get,people,1
be_a_seller,people,to,4
be_a_seller,get,into,3
be_a_seller,into,this,1
be_a_seller,this,mindset,2
be_a_seller,mindset,respecting,1
be_a_seller,respecting,and,1
be_a_seller,and,understanding,1
be_a_seller,understanding,ones,1
be_a_seller,ones,point,1
be_a_seller,point,of,1
be_a_seller,of,view,1
be_a_seller,view,is,1
be_a_seller,is,important,4
be_a_seller,important,but,1
be_a_seller,but,allowing,1
be_a_seller,allowing,someones,1
be_a_seller,someones,opinion,1
be_a_seller,opinion,to,1
be_a_seller,to,dictate,2
be_a_seller,dictate,your,2
be_a_seller,your,lifes,2
be_a_seller,lifes,actions,1
be_a_seller,actions,is,1
be_a_seller,a,huge,2
be_a_seller,huge,mistake,1
be_a_seller,mistake,whos,1
be_a_seller,whos,with,1
be_a_seller,with,me,1
be_a_seller,me,mindset,1
be_a_seller,mindset,perspective,1
be_a_seller,i,know,8
be_a_seller,know,i,1
be_a_seller,are,looking,1
be_a_seller,looking,for,3
be_a_seller,the,keys,1
be_a_seller,keys,to,1
be_a_seller,success,well,1
be_a_seller,well,here,1
be_a_seller,here,it,2
be_a_seller,it,is,7
be_a_seller,is,thank,1
be_a_seller,thank,me,1
be_a_seller,me,later,1
be_a_seller,later,secrets,1
be_a_seller,secrets,to,1
be_a_seller,success,decide,1
be_a_seller,decide,while,1
be_a_seller,while,others,6
be_a_seller,others,delay,1
be_a_seller,delay,begin,1
be_a_seller,begin,while,1
be_a_seller,others,procrastinate,1
be_a_seller,procrastinate,work,1
be_a_seller,work,while,1
be_a_seller,others,wish,1
be_a_seller,wish,save,1
be_a_seller,save,while,1
be_a_seller,others,waste,1
be_a_seller,waste,persist,1
be_a_seller,persist,while,1
be_a_seller,others,quit,1
be_a_seller,quit,study,1
be_a_seller,study,while,1
be_a_seller,others,sleep,1
be_a_seller,sleep,millionairementor,1
be_a_seller,download,hahaha,1
be_a_seller,hahaha,good,1
be_a_seller,good,one,3
be_a_seller,one,via,1
be_a_seller,via,empiremindset101,1
be_a_seller,empiremindset101,repost,4
be_a_seller,instanote,funnyquotes,3
be_a_seller,funnyquotes,life,3
be_a_seller,words,sad,3
be_a_seller,sad,sadquotes,3
be_a_seller,sadquotes,heartbreak,3
be_a_seller,heartbreak,voicelessquotes,3
be_a_seller,download,to,5
be_a_seller,to,everyone,2
be_a_seller,everyone,who,2
be_a_seller,who,actually,1
be_a_seller,actually,spends,1
be_a_seller,spends,even,1
be_a_seller,even,a,1
be_a_seller,second,leaving,1
be_a_seller,leaving,negative,1
be_a_seller,negative,shit,1
be_a_seller,the,interneti,1
be_a_seller,interneti,got,1
be_a_seller,got,3,1
be_a_seller,3,things,2
be_a_seller,things,for,2
be_a_seller,you,1,1
be_a_seller,1,i,1
be_a_seller,am,so,4
be_a_seller,so,sorry,1
be_a_seller,sorry,you,1
be_a_seller,you,must,2
be_a_seller,must,be,1
be_a_seller,in,such,1
be_a_seller,such,a,4
be_a_seller,a,bad,6
be_a_seller,bad,place,1
be_a_seller,place,mentally,1
be_a_seller,mentally,that,1
be_a_seller,that,thats,1
be_a_seller,thats,something,1
be_a_seller,do,2,1
be_a_seller,2,youre,1
be_a_seller,youre,gonna,1
be_a_seller,gonna,loss,1
be_a_seller,loss,you,1
be_a_seller,you,might,3
be_a_seller,might,get,2
be_a_seller,get,off,1
be_a_seller,off,some,1
be_a_seller,some,feelings,1
be_a_seller,feelings,right,1
be_a_seller,right,now,9
be_a_seller,now,but,1
be_a_seller,but,people,1
be_a_seller,people,winning,1
be_a_seller,winning,in,1
be_a_seller,in,life,11
be_a_seller,life,see,1
be_a_seller,see,you,3
be_a_seller,arent,winning,1
be_a_seller,winning,3,1
be_a_seller,3,fuck,1
be_a_seller,fuck,you,2
be_a_seller,real,for,1
be_a_seller,for,being,2
be_a_seller,a,messenger,1
be_a_seller,messenger,or,1
be_a_seller,or,hate,1
be_a_seller,hate,choose,1
be_a_seller,choose,positivity,1
be_a_seller,positivity,yall,1
be_a_seller,yall,garyvee,1
be_a_seller,download,word,1
be_a_seller,word,repost,1
be_a_seller,businessmindset101,onlinesuccess,12
be_a_seller,the,legend,1
be_a_seller,legend,kingofpop,1
be_a_seller,kingofpop,scottlewisjr,1
be_a_seller,you,never,2
be_a_seller,never,try,1
be_a_seller,try,you,1
be_a_seller,never,know,1
be_a_seller,know,if,1
be_a_seller,dont,go,1
be_a_seller,go,after,4
be_a_seller,after,what,2
be_a_seller,want,youll,1
be_a_seller,youll,never,1
be_a_seller,never,get,1
be_a_seller,get,it,4
be_a_seller,it,and,11
be_a_seller,and,if,6
be_a_seller,never,ask,1
be_a_seller,ask,the,1
be_a_seller,the,answer,2
be_a_seller,answer,will,1
be_a_seller,will,always,6
be_a_seller,be,no,1
be_a_seller,no,millionairementor,1
be_a_seller,download,execute,1
be_a_seller,execute,your,1
be_a_seller,your,visions,1
be_a_seller,visions,live,1
be_a_seller,live,your,4
be_a_seller,dreams,and,4
be_a_seller,and,take,4
be_a_seller,take,a,4
be_a_seller,of,risks,1
be_a_seller,risks,life,1
be_a_seller,life,is,13
be_a_seller,is,happening,1
be_a_seller,happening,right,1
be_a_seller,now,we,2
be_a_seller,are,too,2
be_a_seller,young,for,1
be_a_seller,for,regrets,1
be_a_seller,regrets,tagcommentsave,1
be_a_seller,download,some,2
be_a_seller,some,insights,1
be_a_seller,insights,into,1
be_a_seller,into,my,1
be_a_seller,my,thoughts,1
be_a_seller,thoughts,on,1
be_a_seller,on,college,1
be_a_seller,college,and,1
be_a_seller,and,some,2
be_a_seller,some,clarity,1
be_a_seller,clarity,around,1
be_a_seller,around,it,1
be_a_seller,it,its,1
be_a_seller,a,decision,1
be_a_seller,decision,many,1
be_a_seller,many,will,1
be_a_seller,will,consider,1
be_a_seller,consider,and,1
be_a_seller,and,before,1
be_a_seller,before,one,1
be_a_seller,one,takes,1
be_a_seller,takes,on,1
be_a_seller,on,massive,1
be_a_seller,massive,debt,1
be_a_seller,debt,at,1
be_a_seller,at,such,1
be_a_seller,a,young,3
be_a_seller,young,age,2
be_a_seller,age,they,2
be_a_seller,they,must,1
be_a_seller,must,decide,1
be_a_seller,decide,why,1
be_a_seller,why,are,2
be_a_seller,are,they,2
be_a_seller,they,going,1
be_a_seller,going,and,1
be_a_seller,and,for,3
be_a_seller,for,who,2
be_a_seller,who,parents,1
be_a_seller,parents,also,1
be_a_seller,also,have,1
be_a_seller,to,consider,1
be_a_seller,consider,why,1
be_a_seller,are,pressuring,1
be_a_seller,pressuring,their,1
be_a_seller,their,child,1
be_a_seller,child,to,1
be_a_seller,go,and,2
be_a_seller,how,much,4
be_a_seller,much,or,1
be_a_seller,or,how,1
be_a_seller,how,little,1
be_a_seller,little,are,1
be_a_seller,they,supporting,1
be_a_seller,supporting,them,1
be_a_seller,them,financially,1
be_a_seller,financially,in,1
be_a_seller,in,that,4
be_a_seller,that,decision,1
be_a_seller,decision,thoughts,1
be_a_seller,thoughts,pass,1
be_a_seller,pass,on,1
be_a_seller,on,to,1
be_a_seller,to,someone,2
be_a_seller,this,clip,1
be_a_seller,clip,garyvee,1
be_a_seller,download,leave,1
be_a_seller,leave,a,5
be_a_seller,a,comment,6
be_a_seller,below,and,3
